,content,predicted,ground,star,item,brand
16226,dùng cũng được 2 tháng rồi cảm nhận máy mượt vân tay nhạy. chơi game hơi lắc. nhưng mấy ngày nữa là nó thành cục gạch rồi,1,1,3,huawei-nova-3i,huawei
16227,"Chơi gane k bị tuột fps liên quân fps luôn luôn 60fps đôi khi xuống 59fps, pupg bật đc hdr siêu mượt, loa siêu rõ và to, tuyệt vời",1,1,5,iphone-7-plus,iphone
16228,"Mua hơn 7tháng rồi, tất cả tuyệt vời, mọi thứ đều ổn, phải chi phần cằm dưới mỏng như viền 2 bên thì tuyệt.... ước gì Nokia làm phần cằm dưới mỏng thì vô đối....",1,1,5,nokia-81,nokia
16229,Máy sài êm lắm bin trâu chỉ có cái hơi bé thôi Thiết kế sang trọng viền kim loại nửa nói chung ổn trong tầm giá chỉ có cái samsung sau này con nào cũng bị vàng màn hình,1,1,5,samsung-galaxy-j5-2016,samsung
16230,"Rất tốt. Very, very . tốt, tóm lại rất tốt.",1,1,5,samsung-galaxy-s6-edge,samsung
16231,Con này dùng tốt CamerA chuẩn Pin cũng ok Thiết kế đẹp Cấu hình ngon Giá ko nên giảm,1,1,5,samsung-galaxy-s9-plus,samsung
16232,"Máy đẹp tốt,camera chup đẹp,phjn sài dc 1 ngay,dac biet tkjch nhat vao mag nhanh",1,1,5,vivo-1610-y55s,vivo
16233,máy không ẩn đươc phím diều hướng 1trieu 8 mà dùng mạng 3g không có H cấu hình yếu pin cùi thất vọng về máy quá,0,0,1,mobell-nova-f7,mobell
16234,Mới lấy máy được 2 ngày nên không đánh giá được hết.có thể tạm nói mọi thứ tạm tốt.chỉ có một vấn đề đó là vân tay.khuôn mặt thì chưa thử.vân tay cũng nhạy nhưng thỉnh thoảng không nhận cứ báo sai dù vẫn để như vậy.nhưng quan trọng nhất là bỏ trong túi quần khi lấy ra máy báo đã mở sai 50-60 lần vì cv của tôi đi tới lui nhìu.hi vọng hãng ra phần mềm khắc phục phần này,0,0,3,samsung-galaxy-a50s,samsung
16235,Thiết kế nguyên khối dễ cầm mỏng nhưng cũng rất đằm tay. Pin chơi game hơi nóng nhưng cũng ổn quay phim chụp hình ok .,1,1,5,samsung-galaxy-a8,samsung
16236,Máy lúc android 8 rất ngon ứng dụng thoát ra 30' sau vào lại vẫn còn chờ .bh android 9 thoát ra vào lại phải load lại kể cả ứng dụng nhẹ như youtuber vẫn vậy. K hiểu lí do gì,0,0,3,xiaomi-mi-a2-lite,xiaomi
16237,"Mình mua máy hôm 13/09. Cảm quan bên ngoài nhìn máy này khá đẹp, mặt lưng nhìn kiểu 3D nhìn thích. Cấu hình máy này cũng ổn, với Antutu tạm được nhưng không hợp với gamer, với Androbench tốc độ đọc/ghi mức trung bình. Tác vụ thông thường mượt mà, pin dùng tốt, màn hình đẹp màu nịnh mắt tuy nhiên khi nhìn icon không sắc nét. Camera chụp hình ở mức trung bình khá. Khi mình mua được tặng Sam sung fit e để đeo theo dõi sức khoẻ rất tiện.",1,1,5,samsung-galaxy-a50s,samsung
16238,Máy này không hài lòng cho lắm PIN 5000 không được sử dụng nhiều cho lắm khoảng 5 ngày là hết PIN rồi mặc dù không sử dụng gì hết cả,1,1,2,mobell-rock-3,mobell
16239,Nói chung máy ổn. Ngon lành nhất là cái pin xài lâu. Thật sự xài lâu hơi nóng thật. Thế thôi. Tui mua ở gần TGDD chợ Lấp Vò. Máy em nhiệt tình vui vẻ. Như Nguyệt với Hiền. Cực dễ thương. Good.,1,1,5,xiaomi-redmi-note-6-pro,xiaomi
16240,Sản phẩm đẹp đáp ứng nhu cầu cho khách hàng hàng rất sống động rất tinh tế sang trọng bắt mắt người mua hàng,1,1,5,microsoft-lumia-640,microsoft
16241,"Mới mua lúc sáng nay. Lúc đầu nhân viên có vẻ ko dễ thương nhưng lúc sau, rất nhiệt tình. Để sử dụng thêm vài hôm nữa , xem máy chạy ok ko?",1,1,4,oppo-a1k,oppo
16242,Mình mua ở thế giới gi động tại phổ Yên chất lượng nhân viên phục vụ rất tốt máy rất OK so với giá tiền như thế thì hơn hẳn các hãng khác,1,1,5,oppo-a5s,oppo
16243,"Mới nhận máy ở TGDĐ Thị xã Ngã Năm-Sóc Trăng. Test thử thấy ổn với mức giá. Ram4g, rom64g, chip exynos 7870 quá ổn cho phân khúc này. Mấy bạn nhân viên ở đây hết sức nhiệt tình, thân thiện và rất dễ thương. Cảm ơn bạn Nguyện ở TGDĐ Ngã Năm rất nhiều !!! Thân chào.",1,1,5,samsung-galaxy-j6-tim-lavender,samsung
16244,"Máy rất ngon pin trâu , thiết kế đẹp , chip 450 ko quá mạnh nhưng chs lq cấu hình tb vẫn mượt tuy nhiên nếu ae nào chơi liên tục trong nhiều ngày ( sạc lại chơi , chơi xong sạc r chs ngay ) thì chip sẽ bị đuối nhé mk khuyên ae nào chs nhiều thì nên tải app làm mát CPU nhé .Ủng hộ realme chất lượng cao 😍😍",1,1,5,realme-2-4gb-64gb,realme
16245,Máy thì dùng rất ổn nhưng cho em biết là máy dùng trong thời gian bao nhiêu thì hết pin ạ Em cảm thấy máy có dung lượng 4000mah mà nó cứ nhanh nhanh sao ấy,1,1,3,xiaomi-redmi-note-6-pro,xiaomi
16246,"Ưu điểm: Sản phẩm J7 Pro mượt mà, có khung nhôm cầm chắc tay, xem phim nghe nhạc rất tốt như anh cả J 7 đời trước của nó. Nhược điểm: Pin dùng được 24 tiếng, máy hay phát hỏa nóng ran do sạc lâu, có khi 3 tiếng mới no pin 100%",1,1,4,samsung-galaxy-j7-pro,samsung
16247,Máy này lướt web ytube Facebook Zalo ok bin bền giá tiền này là quá ok rồi nhân viên tgdđ nam dương nam trực Nam Định rất nhiệt tình,1,1,5,samsung-galaxy-j4-core,samsung
16248,Tôi thấy sản phẩm oppo này dùng khá ổn chưa thấy dấu hiệu gì đáng phải quan tâm lắm. Nói chung là dùng cũng ổn,1,1,4,oppo-find-5-x909,oppo
16249,"Thiết kế đẹp, cầm đầm tay, chơi game mượt, nhạc hay, mọi thứ đều ổn trừ pin sụt hơi nhanh!!! 8 điểm",1,1,4,samsung-galaxy-note-10,samsung
16250,"Điện thoại có kích thước nhỏ, gọn nhẹ, phím bấm cao su nhấn vào rất nhẹ êm, chống được nước và bụi vào bàn phím. Điện thoại bắt sóng tốt, loa lớn ra ngoài đường không sợ ồn nghe không rõ. Pin sử dụng được 2-3 ngày không sạc. Rớt mấy lần vẫn không hề hấn, sứt mẻ, đúng là Nokia nồi đồng cối đá. Nhân viên phục vụ tốt, lịch sự, giải thích rõ ràng.",1,1,4,nokia-105-dual-sim,nokia
16251,"Độ phân giải màn hình, chuẩn video và camera còn thấp quá. Mong máy nokia 230 nâng cấp hơn về 3 tiêu chí này.",1,1,3,nokia-230,nokia
16252,Nhỏ gọn chơi game lướt wed mượt chụp ảnh đẹp có chia đôi màn hình nz mà sao nó hiện KB/s là sao vậy,1,1,5,xiaomi-redmi-7a,xiaomi
16253,"Máy này tầm giá cũng vừa mà chơi game ngon. Chụp ảnh cũng Ok mà pin khá bền, giá tầm 3tr trở lại nên mua con này. máy khá đẹp, lớn, cụm cam chụp hình đẹp, pin trâu, màn hình HD, chỉ có điều là máy này không có ốp lưng hay bao da thôi.",1,1,3,huawei-y6-ii,huawei
16254,"Điện thoại thiết kế đẹp, nhỏ gọn, sóng khoẻ, vào mạng rất nhanh,pin của điện thoại dùng được 2 ngày, chụp ảnh rất nét, nhân viên tư vấn rất nhiệt tình niềm nở",1,1,5,samsung-galaxy-j2-prime,samsung
16255,"tôi có mua sản phẩm này gần đây, sử dụng rất tốt, loa nghe rất rõ, sử dụng bền bỉ, pin lâu, tôi rất ưng ý.",1,1,5,nokia-130-2017,nokia
16256,Mình mua được hơn một năm rồi. Máy tốt dùng mượt nhưng bút Spen thì bị kẹt không lấy ra được . Đề nghị nhà sản xuất xem và nghiên cứu.,1,1,5,samsung-galaxy-note-5,samsung
16257,"lấy máy về từ hôm qua theo quan điểm của mình là :máy đẹp, pin trâu, chơi game chụp ảnh rất OK chỉ tiếc là sạc pin hơi lâu không biết có phải do mới mua nên sạc lâu trong những lần đầu hay không. Nói chung là rất ưng về máy",1,1,5,iphone-xs,iphone
16258,A20 dùng tạm ổn mà tôi hay chơi liên quân nên thaya A20 dùng ổn ko đơ cảm ứng pin bt.,1,1,4,samsung-galaxy-a20,samsung
16259,"Máy mỏng đẹp, thiết kế sang trọng cầm rất vừa tay, sạc nhanh, chơi game không lag , giá cả rất phù hợp với người dùng",1,1,5,xiaomi-mi-a1,xiaomi
16260,"Rất hài Lòng về sản phẩm, ngoại hình và chụp anh sạc nét Chơi game mượt mà!",1,1,5,iphone-6s-plus-32gb,iphone
16261,Mình mới mua máy hôm qua Chỉ có thể là tuyệt vời thôi mấy bạn Camera phải nói là siêu phẩm Máy 10 điểm nhé,1,1,5,mobiistar-prime-x-max-2018,mobiistar
16262,Đang cảm thấy tốt cùng với samsung a6 + Pin trâu chiến liên quân full cài đặt vẫn mượt Bắt wifi mạnh Cam chụp quá đẹp.,1,1,5,samsung-galaxy-a6-plus-2018,samsung
16263,"Máy mới mua, đúng là dùng mấy dòng flagship có khác, mượt mà và đặc biệt vân tay cực nhạy. Ngoài ra mình cũng khá ưng mấy anh chị nhân viên bên TGDĐ, nhất là chi nhánh bên Nguyễn Chí Thanh, có chị quản lý nhiệt tình lắm luôn, mà nay ko thấy :(. Cho 5* nhé!",1,1,5,huawei-mate-20-pro,huawei
16264,Mới mua về thì tốt xài 2tuân thì dở ẹt đứng máy phải khởi động lại liên tục,0,0,1,samsung-galaxy-j2,samsung
16265,"đã mua...cảm thấy sài tuyệt vời,bên nhân viên tgdd làm thủ tục nhanh chống...nhất là tư vấn khách hàng rất nhiệt tình.",1,1,5,iphone-7-plus-red-128gb,iphone
16266,"điện thoại thiết kế đẹp, nhiều chức nhưng hữu ích, pin trâu nhưng chơi game không được muợt thua những điện thoại còn lại trong phân khúc, con chip MT chơi không ngon lắm",1,1,3,vivo-y91,vivo
16267,Đẹp sang nhưng còn khuyết điểm Chưa dc cho lắm ios còn bị lỗi nhất là 10.x mong tgdd làm tốt,1,1,4,iphone-5s-32gb,iphone
16268,"máy pin quá trâu, xài cả ngày không hết pin. màn hình hd xem youtube đẹp. chip 435 xài ok.",1,1,5,xiaomi-redmi-4x,xiaomi
16269,"mua được 1 tuần, có đánh giá vài điểm: 1. Pin ở mức khá, đủ dùng 1 ngày ở 50% độ sáng màn hình, nếu dùng wife thì lâu hơn chút, sạc khá nhanh; 2. Máy chạy 4g khá nóng, bắt sóng di động cũng bt, bắt wifi khá tốt; RAM 6G nhưng chạy đa nhiệm không tốt lắm khoảng 4-5 ứng dụng nhẹ cùng chạy là có cái phải load lại, con chip cũng ở mức tạm ổn; 3. trình duyệt có vấn đề, đang đọc báo tự nhiên bị out ra màn hình chính. Thỉnh thoảng cũng bị đơ ko rõ nguyên nhân dù không sử dụng tác vụ gì nặng, ít khi bị thôi; 4. Khá nhiều cử chỉ thông minh tiện lợi cho người dùng, tuy nhiên nếu cài nhiều tác vụ cử chỉ thông minh thì sẽ tốn pin hơn chút, pin để qua đêm tụt khá nhiều. Ý kiến cá nhân: chưa tương ứng với giá tiền 7,5tr. Chủ yếu bỏ tiền ra để mua cái màn hình ko khuyết là chính. À còn camera thì tùy vào khiếu thẩm mĩ của từng người chọn từng góc chụp mà cho ra bức hình xấu hay đẹp, cá nhân mình dùng thấy chụp ảnh khá. (ảnh chụp từ em nó đấy)",1,1,3,vivo-v15,vivo
16270,Sản phẩm nhỏ gọn thiết kế dẹp bàn phím lớn dễ thao tác màng hình to âm thanh to rõ chất lượng tốt pin khủng nhân viên phục vụ tốt và xinh tốt hơn mong đợi Minh tinh mua itell Nhưng chi nhánh hết hàng,1,1,5,mobell-m529,mobell
16271,Máy thỉnh thoảng bị lỗi khi mở nhiều ứng dụng và thao tác tắt bớt ứng dụng. Kiểu như bị loạn ấy. Phải bấm nút home rồi mới tắt đc ứng dụng,0,0,3,iphone-6s-plus-64gb,iphone
16272,"Máy đẹp, pin rất ổn. Mình mua khi tgdđ giảm còn 6,6 triệu. Rất hài lòng. Đang trông máy galaxy a8 2016 để mua. Hy vọng sẽ tiếp tục tốt hơn người tiền nhiệm. Cũng rất hài lòng với cách phục vụ của tgdđ.",1,1,5,samsung-galaxy-a8,samsung
16273,Mua được nữa tháng xin đánh giá cụ thể để ae mua. Âm Thanh loa ngoài nghe hơi kém .pin sai được xem Youtube cứ 5phut tụt 1%pin . để qua đêm tat hết dữ liệu ứng dụng ngầm tụt 2-3 %pin màn hình hiển thị đẹp,1,1,5,oppo-f11-pro-xam-128gb,oppo
16274,Sản phẩm tốt vừa túi tiền phù hợp với mọi lứa tuổi dễ sử dụng nhân viên vui vẻ rất hài lòng về sản phẩm này,1,1,4,nokia-230-khong-the,nokia
16275,Mình có mua cho mẹ mình 1 cái sámung j8 ở đà lạt . Sau 1 thời gian sử dụng thì phát hiện pin bị sụt . Đem ra đổi trả thì nhân viên nói còn 1 ngày nên ko đổi. Phải làm căn lắm mới được đổi. Nói thật chứ mình đã mua điện thoại ở rất nhiều siêu thị nhưng đây là lần đầu tiên thấy còn 1 ngày không được đổi. Trước mua ở viễn thông a dù còn 1 tiếng người ta cũng đổi trả nếu lỗi nhà sản xuất. Thật sựu thất vọng về thegioididong,0,0,1,samsung-galaxy-j8,samsung
16276,"Máy ổn nhất pin và đèn led sáng.tuy nhiên tốc độ load ứng dụng chậm, sạc pin cho máy khác không dùng đc.",0,0,3,itel-p51,itel
16277,Mua vừa hết bảo hành là hư mic.,0,0,1,oppo-a57,oppo
16278,Mới mua.nói chúng mọi cái đều ổn mỗi tội sạc pin lâu đầy quá.mà mình dùng còn 30%pin thì xem Youtube tụt nhanh quá chỉ đc 10p hết pin,1,1,2,mobiistar-lai-yuna-x,mobiistar
16279,"tầm giá này nhưng máy rất cầm pin sử dụng tầm gần 2 ngày mới hết pin , lướt fb , zalo rất ok",1,1,3,huawei-y3-2017,huawei
16280,"Máy xài rất Ok, sử dụng không bị lỗi , lướt web nhanh , chụp ảnh rõ nét.",1,1,4,iphone-7-plus-256gb,iphone
16281,"Mình dùng được gần 3 tháng mình thấy rất tốt ,lúc này hàng đang giảm giá mọi người tranh thủ mà mua , hãy đến Điện Máy Xanh mà mua mọi người ơi ! Nhà mình toàn mua đồ ở TGDĐ và",1,1,5,samsung-galaxy-a9-2018,samsung
16282,"Chất lượng của sản phẩm tốt, dễ sử dụng, bảo hành tốt tiện lợi nhanh chống, phù hợp với giá tiền",1,1,5,itel-it2180,itel
16283,"mặt lưng máy khá đẹp, nhưng pin hơi tệ dùng tầm 2 ngày mấy cái máy này ít nhất cũng phải 3 ngày chứ.",1,1,4,mobell-m328,mobell
16284,Mua máy gần 1 tháng nói chung sài rất ok. Sài iphone có trái táo nó sang sang sao á. Chỉ có pin dung lượng hơi thấp hơn so với android. Nói chung sài máy nó mượt đã lắm mọi người nên mua dùng đi,1,1,5,iphone-xs-max-256gb,iphone
16285,"Tôi xài đã hơn năm rồi. Với tôi 6 plus quá tốt rất ok,tôi mua ở Thế giới di động luôn đó mọi người.",1,1,5,iphone-6-plus-32gb,iphone
16286,"Máy dùng pin trâu, cấu hình cũng được ,dung lượng bộ nhớ hơi ít, khuyên mọi người dùng bản 32G cho thoải mái",1,1,4,oppo-a3s-16gb,oppo
16287,"không đánh gì nhiều về máy vì xài rất ok rồi nhưng có những cái cần đơn giản hơn như mấy cái icloud này kia để người dùng không hiểu về công nghệ dễ dùng, icloud mà quên pass thì xác định.",1,1,4,iphone-6-plus-64gb,iphone
16288,"Máy đẹp , chạy mượt , liên quân không giật lag, máy ảnh đẹp , pin trâu , sạc pin nhanh , sài không nóng máy nói chung đáng đồng tiền bỏ ra",1,1,5,vivo-y85,vivo
16289,"Dùng ok, chưa thấy có lỗi, nhưng ít ốp note 4, hoặc ko có loại che camera để đỡ bị xước",1,1,5,samsung-galaxy-note-4,samsung
16290,Máy mình mới mua ngày 14/7 mà chơi liên quân mạng thông thường mà bị đơ với dis ra ngoài luôn ạ Vậy mình hỏi nhà phát hành lỗi này do đâu ạ,0,0,3,iphone-6s-plus-32gb,iphone
16291,"Máy mình mua có pin tốt, nghe FM loa to. Xài tạm ổn với giá 260k. Mình cho 4 sao vì không có phím bật nhanh đèn pin, với lại chụp hình không lưu được bởi không có được 1 tí bộ nhớ trong nào hết.",1,1,4,itel-it5025,itel
16292,Mình mua con này từ trước tết. Dùng tốt. Máy chạy êm. Nói chung là tuyệt vời... Nhưng nếu 3g thì pin hết rất nhanh,1,1,5,iphone-5s-16gb,iphone
16293,"Máy quá lag, chạy thì chậm, hay bị đứng không mượt j hết, pin sạc hơn 8h mới đầy",0,0,3,itel-p51,itel
